,CODEX,CODASS,CR,CURS,Q,APR,NP,NC,NF,GR,QUATRI
19860,226950,240014,6.0,2010,1,S,7.0,7.0,7.0,31,Q1
19861,229754,240014,6.0,2010,1,S,8.1,8.1,8.1,11,Q1
19862,227125,240015,6.0,2010,1,S,6.9,6.9,6.9,13,Q1
19863,228246,240015,6.0,2010,1,N,0.9,0.9,0.9,13,Q1
19864,228531,240015,6.0,2010,1,S,7.5,7.5,7.5,13,Q1
19865,228535,240015,6.0,2010,1,S,7.4,7.4,7.4,13,Q1
19866,233142,240015,6.0,2010,1,S,5.6,5.6,5.6,13,Q1
19867,227045,240015,6.0,2010,1,N,1.0,1.0,1.0,21,Q1
19868,227774,240014,6.0,2010,1,N,4.5,4.5,4.5,52,Q1
19869,227725,240015,6.0,2010,1,S,7.2,7.2,7.2,21,Q1
19870,229635,240014,6.0,2010,1,S,6.8,6.8,6.8,52,Q1
19871,229794,240014,6.0,2010,1,S,5.3,5.3,5.3,52,Q1
19872,227129,240014,6.0,2010,1,N,4.2,4.2,4.2,62,Q1
19873,245221,240012,6.0,2011,1,S,7.2,7.2,7.2,42,Q1
19874,244090,240012,6.0,2011,1,S,5.6,5.6,5.6,51,Q1
19875,246034,240012,6.0,2011,1,S,7.0,7.0,7.0,51,Q1
19876,243964,240012,6.0,2011,1,N,1.4,1.4,1.4,41,Q1
19877,246104,240012,6.0,2011,1,S,6.8,6.8,6.8,42,Q1
19878,245607,240012,6.0,2011,1,S,7.1,7.1,7.1,42,Q1
19879,245710,240012,6.0,2011,1,S,5.1,5.1,5.1,42,Q1
19880,243899,240012,6.0,2011,1,S,6.4,6.4,6.4,42,Q1
19881,244725,240012,6.0,2011,1,N,2.0,2.0,2.0,51,Q1
19882,229744,240015,6.0,2010,1,S,5.0,5.0,5.0,32,Q1
19883,228375,240015,6.0,2010,1,S,7.0,7.0,7.0,73,Q1
19884,230933,240015,6.0,2010,1,S,5.6,5.6,5.6,71,Q1
19885,230843,240015,6.0,2010,1,S,7.3,7.3,7.3,72,Q1
19886,232636,240015,6.0,2010,1,S,5.5,5.5,5.5,72,Q1
19887,230829,240015,6.0,2010,1,N,0.5,0.5,0.5,63,Q1
19888,232054,240015,6.0,2010,1,S,5.0,5.0,5.0,63,Q1
19889,227332,240015,6.0,2010,1,N,0.8,0.8,0.8,71,Q1
19890,227495,240015,6.0,2010,1,S,6.8,6.8,6.8,71,Q1
19891,227823,240015,6.0,2010,1,S,7.3,7.3,7.3,71,Q1
19892,226648,240013,6.0,2010,1,S,5.5,5.5,5.5,31,Q1
19893,227073,240012,6.0,2011,1,S,5.5,5.5,5.5,62,Q1
19894,252424,240012,6.0,2011,1,S,5.0,5.0,5.0,62,Q1
19895,248456,240012,6.0,2011,1,S,6.0,6.0,6.0,62,Q1
19896,227779,240013,6.0,2010,1,S,7.4,7.4,7.4,22,Q1
19897,228018,240013,6.0,2010,1,S,5.0,5.0,5.0,31,Q1
19898,246397,240012,6.0,2011,1,S,5.5,5.5,5.5,52,Q1
19899,245213,240012,6.0,2011,1,S,5.1,5.1,5.1,52,Q1
19900,248504,240012,6.0,2011,1,N,3.9,3.9,3.9,61,Q1
19901,226738,240012,6.0,2011,1,N,3.0,3.0,3.0,61,Q1
19902,228091,240013,6.0,2010,1,S,6.6,6.6,6.6,21,Q1
19903,228169,240013,6.0,2010,1,S,6.4,6.4,6.4,22,Q1
19904,229827,240013,6.0,2010,1,S,7.3,7.3,7.3,22,Q1
19905,230356,240013,6.0,2010,1,S,5.2,5.2,5.2,22,Q1
19906,249058,240012,6.0,2011,1,S,5.9,5.9,5.9,52,Q1
19907,245229,240012,6.0,2011,1,S,5.3,5.3,5.3,52,Q1
19908,250068,240012,6.0,2011,1,N,2.2,2.2,2.2,52,Q1
19909,228660,240013,6.0,2010,1,N,4.3,4.3,4.3,21,Q1
19910,232356,240013,6.0,2010,1,N,4.7,4.7,4.7,21,Q1
19911,232679,240013,6.0,2010,1,N,4.3,4.3,4.3,21,Q1
19912,227082,240013,6.0,2010,1,S,5.6,5.6,5.6,22,Q1
19913,227307,240013,6.0,2010,1,S,5.9,5.9,5.9,22,Q1
19914,248914,240011,6.0,2011,1,N,3.7,3.7,3.7,51,Q1
19915,227505,240011,6.0,2011,1,N,4.3,4.3,4.3,51,Q1
19916,246718,240011,6.0,2011,1,N,3.0,3.0,3.0,51,Q1
19917,250745,240011,6.0,2011,1,N,3.4,3.4,3.4,52,Q1
19918,250343,240011,6.0,2011,1,S,5.8,5.8,5.8,52,Q1
19919,251070,240011,6.0,2011,1,S,5.1,5.1,5.1,52,Q1
19920,252429,240012,6.0,2011,1,S,4.7,4.7,5.0,21,Q1
19921,243262,240012,6.0,2011,1,S,6.8,6.8,6.8,21,Q1
19922,232965,240012,6.0,2011,1,S,5.3,5.3,5.3,21,Q1
19923,245375,240012,6.0,2011,1,S,6.5,6.5,6.5,41,Q1
19924,245395,240012,6.0,2011,1,S,6.8,6.8,6.8,21,Q1
19925,227289,240012,6.0,2011,1,S,4.1,4.5,5.0,21,Q1
19926,247077,240012,6.0,2011,1,N,3.2,3.2,3.2,21,Q1
19927,245365,240012,6.0,2011,1,N,3.9,3.9,3.9,31,Q1
19928,245796,240012,6.0,2011,1,S,5.0,5.0,5.0,41,Q1
19929,244455,240012,6.0,2011,1,S,7.8,7.8,7.8,41,Q1
19930,243584,240012,6.0,2011,1,N,4.3,4.3,4.3,41,Q1
19931,244129,240012,6.0,2011,1,S,7.8,7.8,7.8,41,Q1
19932,243865,240012,6.0,2011,1,S,7.8,7.8,7.8,41,Q1
19933,245929,240012,6.0,2011,1,S,8.0,8.0,8.0,41,Q1
19934,245648,240011,6.0,2011,1,S,5.7,5.7,5.7,12,Q1
19935,244408,240011,6.0,2011,1,N,4.0,4.0,4.0,11,Q1
19936,245563,240011,6.0,2011,1,N,4.1,4.1,4.1,11,Q1
19937,245954,240011,6.0,2011,1,S,6.4,6.4,6.4,11,Q1
19938,246416,240011,6.0,2011,1,S,6.7,6.7,6.7,11,Q1
19939,246237,240011,6.0,2011,1,S,6.8,6.8,6.8,12,Q1
19940,243832,240011,6.0,2011,1,S,5.6,5.6,5.6,21,Q1
19941,245208,240011,6.0,2011,1,N,2.8,2.8,2.8,21,Q1
19942,250576,240011,6.0,2011,1,S,5.8,5.8,5.8,22,Q1
19943,245590,240011,6.0,2011,1,S,7.4,7.4,7.4,21,Q1
19944,245676,240011,6.0,2011,1,S,6.5,6.5,6.5,21,Q1
19945,252419,240011,6.0,2011,1,S,5.8,5.8,5.8,21,Q1
19946,246304,240011,6.0,2011,1,S,8.1,8.1,8.1,21,Q1
19947,246767,240011,6.0,2011,1,S,5.0,5.0,5.0,21,Q1
19948,243050,240011,6.0,2011,1,S,6.2,6.2,6.2,21,Q1
19949,245395,240011,6.0,2011,1,S,5.4,5.4,5.4,21,Q1
19950,245332,240011,6.0,2011,1,S,6.1,6.1,6.1,21,Q1
19951,244495,240011,6.0,2011,1,S,5.3,5.3,5.3,21,Q1
19952,248890,240011,6.0,2011,1,S,4.6,4.6,5.0,62,Q1
19953,245316,240012,6.0,2011,1,S,6.3,6.3,6.3,11,Q1
19954,245166,240012,6.0,2011,1,S,5.5,5.5,5.5,11,Q1
19955,244032,240012,6.0,2011,1,S,8.2,8.2,8.2,11,Q1
19956,245985,240011,6.0,2011,1,S,6.1,6.1,6.1,61,Q1
19957,244149,240011,6.0,2011,1,N,4.5,4.5,4.5,61,Q1
19958,245665,240011,6.0,2011,1,S,5.6,5.6,5.6,61,Q1
19959,252422,240011,6.0,2011,1,S,5.0,5.0,5.0,62,Q1
19960,244361,240011,6.0,2011,1,N,2.5,2.5,2.5,62,Q1
19961,243773,240012,6.0,2011,1,S,7.2,7.2,7.2,11,Q1
19962,245408,240012,6.0,2011,1,S,5.7,5.7,5.7,11,Q1
19963,226888,240012,6.0,2011,1,S,0.0,4.5,5.0,11,Q1
19964,228459,240025,7.5,2011,1,S,5.1,5.1,5.1,40,Q2
19965,228530,240025,7.5,2011,1,S,5.3,5.3,5.3,30,Q2
19966,226431,240025,7.5,2011,1,S,8.0,8.0,8.0,30,Q2
19967,228006,240025,7.5,2011,1,S,5.6,5.6,5.6,30,Q2
19968,244705,240011,6.0,2011,1,S,7.3,7.3,7.3,41,Q1
19969,245932,240011,6.0,2011,1,S,6.6,6.6,6.6,41,Q1
19970,244971,240011,6.0,2011,1,S,5.6,5.6,5.6,41,Q1
19971,229451,240022,6.0,2011,1,S,7.3,7.3,7.3,10,Q2
19972,226467,240022,6.0,2011,1,N,0.0,0.0,0.0,10,Q2
19973,228300,240022,6.0,2011,1,S,6.5,6.5,6.5,20,Q2
19974,227123,240022,6.0,2011,1,S,5.5,5.5,5.5,20,Q2
19975,244129,240011,6.0,2011,1,S,8.0,8.0,8.0,41,Q1
19976,228418,240011,6.0,2011,1,S,6.3,6.3,6.3,41,Q1
19977,245004,240011,6.0,2011,1,S,7.2,7.2,7.2,41,Q1
19978,227327,240022,6.0,2011,1,S,0.0,4.0,5.0,10,Q2
19979,227774,240022,6.0,2011,1,S,6.0,6.0,6.0,10,Q2
19980,228736,240022,6.0,2011,1,S,6.4,6.4,6.4,10,Q2
19981,228246,240022,6.0,2011,1,S,7.5,7.5,7.5,10,Q2
19982,227457,240022,6.0,2011,1,S,6.4,6.4,6.4,10,Q2
19983,227807,240022,6.0,2011,1,S,5.7,5.7,5.7,10,Q2
19984,228383,240022,6.0,2011,1,S,5.5,5.5,5.5,10,Q2
19985,231202,240022,6.0,2011,1,S,8.1,8.1,8.1,10,Q2
19986,229911,240022,6.0,2011,1,S,5.5,5.5,5.5,10,Q2
19987,228599,240025,7.5,2011,1,S,5.8,5.8,5.8,11,Q2
19988,227320,240022,6.0,2011,1,N,0.0,0.0,0.0,40,Q2
19989,228532,240022,6.0,2011,1,S,7.2,7.2,7.2,40,Q2
19990,228418,240022,6.0,2011,1,S,5.5,5.5,5.5,40,Q2
19991,228060,240025,7.5,2011,1,S,5.3,5.3,5.3,22,Q2
19992,228245,240025,7.5,2011,1,N,3.9,3.9,3.9,22,Q2
19993,228998,240025,7.5,2011,1,N,4.0,4.0,4.0,22,Q2
19994,227036,240025,7.5,2011,1,S,6.1,6.1,6.1,22,Q2
19995,228572,240025,7.5,2011,1,N,0.0,0.0,0.0,21,Q2
19996,246519,240022,6.0,2011,1,N,4.2,4.2,4.2,30,Q2
19997,228210,240022,6.0,2011,1,N,2.6,2.6,2.6,30,Q2
19998,227422,240022,6.0,2011,1,S,5.9,5.9,5.9,30,Q2
19999,228061,240022,6.0,2011,1,S,6.5,6.5,6.5,30,Q2
20000,227459,240022,6.0,2011,1,S,5.0,5.0,5.0,30,Q2
20001,228563,240022,6.0,2011,1,S,7.0,7.0,7.0,30,Q2
20002,245633,240011,6.0,2011,1,S,5.2,5.2,5.2,42,Q1
20003,245729,240011,6.0,2011,1,N,2.8,2.8,2.8,51,Q1
20004,246057,240011,6.0,2011,1,S,6.0,6.0,6.0,51,Q1
20005,246706,240011,6.0,2011,1,S,6.3,6.3,6.3,51,Q1
20006,227953,240025,7.5,2011,1,S,5.0,5.0,5.0,22,Q2
20007,230939,240022,6.0,2011,1,S,7.0,7.0,7.0,20,Q2
20008,228158,240022,6.0,2011,1,S,0.0,4.8,5.0,20,Q2
20009,226543,240022,6.0,2011,1,S,7.9,7.9,7.9,20,Q2
20010,227231,240022,6.0,2011,1,S,4.8,4.8,5.0,20,Q2
20011,233021,240022,6.0,2011,1,S,5.5,5.5,5.5,20,Q2
20012,227746,240022,6.0,2011,1,S,8.5,8.5,8.5,20,Q2
20013,229262,240025,7.5,2011,1,S,5.7,5.7,5.7,12,Q2
20014,229176,240025,7.5,2011,1,S,5.7,5.7,5.7,12,Q2
20015,245308,240011,6.0,2011,1,S,5.6,5.6,5.6,42,Q1
20016,247072,240011,6.0,2011,1,S,6.2,6.2,6.2,42,Q1
20017,243999,240011,6.0,2011,1,S,6.9,6.9,6.9,42,Q1
20018,244005,240011,6.0,2011,1,S,7.2,7.2,7.2,42,Q1
20019,245811,240011,6.0,2011,1,S,4.7,4.7,5.0,42,Q1
20020,243777,240011,6.0,2011,1,S,6.2,6.2,6.2,42,Q1
20021,250824,240011,6.0,2011,1,N,4.0,4.0,4.0,42,Q1
20022,246807,240011,6.0,2011,1,S,6.5,6.5,6.5,42,Q1
20023,243551,240011,6.0,2011,1,S,5.2,5.2,5.2,42,Q1
20024,243776,240011,6.0,2011,1,S,8.2,8.2,8.2,11,Q1
20025,228371,240011,6.0,2011,1,S,0.0,4.6,5.0,11,Q1
20026,245316,240011,6.0,2011,1,N,3.8,3.8,3.8,11,Q1
20027,247121,240011,6.0,2011,1,N,0.0,0.0,0.0,11,Q1
20028,245166,240011,6.0,2011,1,S,5.9,5.9,5.9,11,Q1
20029,245235,240011,6.0,2011,1,S,7.4,7.4,7.4,11,Q1
20030,245137,240011,6.0,2011,1,S,6.7,6.7,6.7,52,Q1
20031,248645,240011,6.0,2011,1,S,5.3,5.3,5.3,52,Q1
20032,248504,240011,6.0,2011,1,S,6.0,6.0,6.0,61,Q1
20033,244077,240011,6.0,2011,1,S,5.0,5.0,5.0,61,Q1
20034,227828,240011,6.0,2011,1,S,5.6,5.6,5.6,61,Q1
20035,232166,240011,6.0,2011,1,N,1.9,1.9,1.9,61,Q1
20036,250480,240011,6.0,2011,1,S,6.0,6.0,6.0,61,Q1
20037,244119,240012,6.0,2011,1,S,7.2,7.2,7.2,62,Q1
20038,248890,240012,6.0,2011,1,N,3.9,3.9,3.9,62,Q1
20039,244457,240011,6.0,2011,1,S,7.0,7.0,7.0,12,Q1
20040,245240,240011,6.0,2011,1,S,6.7,6.7,6.7,12,Q1
20041,244937,240011,6.0,2011,1,S,6.3,6.3,6.3,41,Q1
20042,246908,240011,6.0,2011,1,S,7.3,7.3,7.3,41,Q1
20043,244406,240011,6.0,2011,1,S,6.6,6.6,6.6,41,Q1
20044,245462,240011,6.0,2011,1,S,5.6,5.6,5.6,41,Q1
20045,245086,240011,6.0,2011,1,S,6.4,6.4,6.4,12,Q1
20046,244279,240011,6.0,2011,1,N,4.7,4.7,4.7,12,Q1
20047,227121,240022,6.0,2011,1,S,4.5,4.5,5.0,20,Q2
20048,232124,240013,6.0,2010,1,S,5.0,5.0,5.0,12,Q1
20049,227045,240013,6.0,2010,1,N,1.5,1.5,1.5,21,Q1
20050,226441,240015,6.0,2010,1,N,2.6,2.6,2.6,62,Q1
20051,227008,240013,6.0,2010,1,S,6.9,6.9,6.9,12,Q1
20052,227021,240013,6.0,2010,1,S,6.5,6.5,6.5,12,Q1
20053,227505,240013,6.0,2010,1,N,4.5,4.5,4.5,12,Q1
20054,227601,240013,6.0,2010,1,S,6.7,6.7,6.7,12,Q1
20055,228246,240013,6.0,2010,1,S,6.1,6.1,6.1,12,Q1
20056,228383,240013,6.0,2010,1,S,5.5,5.5,5.5,12,Q1
20057,228429,240013,6.0,2010,1,S,6.0,6.0,6.0,12,Q1
20058,227091,240015,6.0,2010,1,N,1.3,1.3,1.3,53,Q1
20059,227289,240015,6.0,2010,1,S,5.3,5.3,5.3,53,Q1
20060,228158,240015,6.0,2010,1,N,4.4,4.4,4.4,53,Q1
20061,227744,240013,6.0,2010,1,S,6.7,6.7,6.7,11,Q1
20062,228005,240013,6.0,2010,1,S,6.7,6.7,6.7,11,Q1
20063,228432,240013,6.0,2010,1,N,4.4,4.4,4.4,11,Q1
20064,230199,240013,6.0,2010,1,S,7.2,7.2,7.2,11,Q1
20065,228048,240013,6.0,2010,1,N,3.0,3.0,3.0,32,Q1
20066,228164,240013,6.0,2010,1,S,6.8,6.8,6.8,32,Q1
20067,228958,240013,6.0,2010,1,S,5.6,5.6,5.6,32,Q1
20068,229121,240013,6.0,2010,1,N,3.6,3.6,3.6,32,Q1
20069,227746,240013,6.0,2010,1,S,6.6,6.6,6.6,41,Q1
20070,227766,240013,6.0,2010,1,S,5.9,5.9,5.9,41,Q1
20071,227828,240013,6.0,2010,1,N,3.5,3.5,3.5,41,Q1
20072,229451,240013,6.0,2010,1,S,5.1,5.1,5.1,41,Q1
20073,228100,240013,6.0,2010,1,N,1.7,1.7,1.7,62,Q1
20074,228204,240013,6.0,2010,1,N,1.9,1.9,1.9,62,Q1
20075,228525,240013,6.0,2010,1,S,6.7,6.7,6.7,31,Q1
20076,226431,240013,6.0,2010,1,N,4.2,4.2,4.2,41,Q1
20077,227304,240013,6.0,2010,1,S,4.8,4.8,5.0,41,Q1
20078,227036,240014,6.0,2010,1,S,5.6,5.6,5.6,11,Q1
20079,227475,240014,6.0,2010,1,S,8.0,8.0,8.0,11,Q1
20080,228005,240014,6.0,2010,1,S,8.4,8.4,8.4,11,Q1
20081,227859,240013,6.0,2010,1,S,5.5,5.5,5.5,32,Q1
20082,228247,240015,6.0,2010,1,S,7.5,7.5,7.5,11,Q1
20083,227236,240014,6.0,2010,1,N,1.7,1.7,1.7,52,Q1
20084,227609,240014,6.0,2010,1,S,5.9,5.9,5.9,52,Q1
20085,227816,240014,6.0,2010,1,S,8.6,8.6,8.6,21,Q1
20086,228880,240014,6.0,2010,1,S,6.3,6.3,6.3,21,Q1
20087,232347,240014,6.0,2010,1,S,5.8,5.8,5.8,21,Q1
20088,227133,240014,6.0,2010,1,S,6.7,6.7,6.7,22,Q1
20089,228436,240015,6.0,2010,1,S,6.0,6.0,6.0,12,Q1
20090,228563,240015,6.0,2010,1,N,1.1,1.1,1.1,12,Q1
20091,232933,240014,6.0,2010,1,S,6.3,6.3,6.3,11,Q1
20092,229677,240014,6.0,2010,1,S,5.1,5.1,5.1,12,Q1
20093,232372,240014,6.0,2010,1,N,4.0,4.0,4.0,12,Q1
20094,232677,240014,6.0,2010,1,S,5.8,5.8,5.8,12,Q1
20095,227047,240014,6.0,2010,1,S,7.7,7.7,7.7,21,Q1
20096,227082,240014,6.0,2010,1,S,6.6,6.6,6.6,21,Q1
20097,227207,240014,6.0,2010,1,S,7.3,7.3,7.3,21,Q1
20098,227327,240013,6.0,2010,1,S,5.3,5.3,5.3,42,Q1
20099,227805,240013,6.0,2010,1,S,7.4,7.4,7.4,42,Q1
20100,228210,240013,6.0,2010,1,N,2.5,2.5,2.5,42,Q1
20101,228245,240013,6.0,2010,1,N,3.4,3.4,3.4,51,Q1
20102,228128,240015,6.0,2010,1,S,5.0,5.0,5.0,31,Q1
20103,228525,240015,6.0,2010,1,S,6.6,6.6,6.6,31,Q1
20104,226818,240014,6.0,2010,1,S,7.8,7.8,7.8,12,Q1
20105,227006,240014,6.0,2010,1,S,8.0,8.0,8.0,12,Q1
20106,227121,240014,6.0,2010,1,S,7.5,7.5,7.5,12,Q1
20107,228246,240014,6.0,2010,1,S,6.2,6.2,6.2,12,Q1
20108,228371,240014,6.0,2010,1,S,7.3,7.3,7.3,12,Q1
20109,228436,240014,6.0,2010,1,S,6.2,6.2,6.2,12,Q1
20110,226495,240013,6.0,2010,1,S,5.0,5.0,5.0,42,Q1
20111,230005,240013,6.0,2010,1,N,4.6,4.6,4.6,42,Q1
20112,233204,240013,6.0,2010,1,S,5.4,5.4,5.4,42,Q1
20113,226994,240015,6.0,2010,1,N,4.2,4.2,4.2,32,Q1
20114,227859,240015,6.0,2010,1,S,7.2,7.2,7.2,32,Q1
20115,230159,240015,6.0,2010,1,S,8.2,8.2,8.2,23,Q1
20116,232393,240015,6.0,2010,1,N,4.4,4.4,4.4,23,Q1
20117,232772,240015,6.0,2010,1,N,4.0,4.0,4.0,23,Q1
20118,227887,240015,6.0,2010,1,N,3.2,3.2,3.2,31,Q1
20119,227476,240014,6.0,2010,1,N,4.1,4.1,4.1,31,Q1
20120,228529,240014,6.0,2010,1,S,7.9,7.9,7.9,31,Q1
20121,230933,240014,6.0,2010,1,S,6.4,6.4,6.4,71,Q1
20122,231199,240014,6.0,2010,1,N,3.9,3.9,3.9,71,Q1
20123,227285,240014,6.0,2010,1,S,5.0,5.0,5.0,72,Q1
20124,230686,240014,6.0,2010,1,S,7.1,7.1,7.1,72,Q1
20125,230992,240014,6.0,2010,1,S,6.8,6.8,6.8,72,Q1
20126,228454,240015,6.0,2010,1,S,7.7,7.7,7.7,43,Q1
20127,228921,240015,6.0,2010,1,S,7.8,7.8,7.8,43,Q1
20128,230188,240015,6.0,2010,1,S,7.2,7.2,7.2,43,Q1
20129,228629,240014,6.0,2010,1,S,6.5,6.5,6.5,31,Q1
20130,227057,240014,6.0,2010,1,S,6.5,6.5,6.5,32,Q1
20131,227791,240014,6.0,2010,1,S,7.3,7.3,7.3,32,Q1
20132,229137,240015,6.0,2010,1,S,7.6,7.6,7.6,22,Q1
20133,229314,240015,6.0,2010,1,N,3.3,3.3,3.3,22,Q1
20134,226798,240015,6.0,2010,1,N,1.3,1.3,1.3,23,Q1
20135,227351,240015,6.0,2010,1,S,9.2,9.2,9.2,23,Q1
20136,227821,240015,6.0,2010,1,S,6.7,6.7,6.7,23,Q1
20137,228367,240015,6.0,2010,1,N,1.1,1.1,1.1,23,Q1
20138,228533,240015,6.0,2010,1,S,5.3,5.3,5.3,23,Q1
20139,227303,240014,6.0,2010,1,S,8.3,8.3,8.3,71,Q1
20140,229911,240014,6.0,2010,1,S,5.9,5.9,5.9,71,Q1
20141,227327,240015,6.0,2010,1,N,2.7,2.7,2.7,42,Q1
20142,227757,240015,6.0,2010,1,N,0.9,0.9,0.9,42,Q1
20143,228572,240015,6.0,2010,1,N,1.1,1.1,1.1,42,Q1
20144,227735,240015,6.0,2010,1,N,4.6,4.6,4.6,21,Q1
20145,227300,240015,6.0,2010,1,S,8.2,8.2,8.2,41,Q1
20146,228154,240015,6.0,2010,1,S,6.7,6.7,6.7,41,Q1
20147,226888,240015,6.0,2010,1,S,7.0,7.0,7.0,62,Q1
20148,243582,240015,6.0,2011,1,S,7.1,7.1,7.1,211,Q1
20149,245190,240015,6.0,2011,1,S,9.1,9.1,9.1,211,Q1
20150,243262,240015,6.0,2011,1,S,6.6,6.6,6.6,211,Q1
20151,244972,240015,6.0,2011,1,S,5.2,5.2,5.2,211,Q1
20152,243124,240015,6.0,2011,1,S,7.9,7.9,7.9,211,Q1
20153,245335,240015,6.0,2011,1,S,5.3,5.3,5.3,211,Q1
20154,245395,240015,6.0,2011,1,S,6.1,6.1,6.1,212,Q1
20155,228367,240015,6.0,2011,1,S,6.3,6.3,6.3,212,Q1
20156,252430,240013,6.0,2011,1,N,4.6,4.6,4.6,62,Q1
20157,245520,240013,6.0,2011,1,S,6.2,6.2,6.2,62,Q1
20158,245517,240013,6.0,2011,1,S,5.3,5.3,5.3,62,Q1
20159,248456,240013,6.0,2011,1,N,4.5,4.5,4.5,62,Q1
20160,245074,240015,6.0,2011,1,S,9.2,9.2,9.2,122,Q1
20161,245402,240015,6.0,2011,1,S,8.4,8.4,8.4,122,Q1
20162,245474,240015,6.0,2011,1,S,7.0,7.0,7.0,211,Q1
20163,243740,240014,6.0,2011,1,S,4.4,4.4,5.0,21,Q1
20164,250608,240013,6.0,2011,1,N,2.5,2.5,2.5,61,Q1
20165,244530,240013,6.0,2011,1,N,3.5,3.5,3.5,61,Q1
20166,244886,240013,6.0,2011,1,N,2.4,2.4,2.4,61,Q1
20167,227738,240013,6.0,2011,1,S,0.7,4.6,5.0,62,Q1
20168,244379,240014,6.0,2011,1,S,8.0,8.0,8.0,11,Q1
20169,245553,240014,6.0,2011,1,S,5.7,5.7,5.7,11,Q1
20170,243776,240014,6.0,2011,1,S,8.6,8.6,8.6,11,Q1
20171,245070,240014,6.0,2011,1,S,7.0,7.0,7.0,11,Q1
20172,245677,240015,6.0,2011,1,S,7.2,7.2,7.2,122,Q1
20173,245832,240015,6.0,2011,1,S,6.4,6.4,6.4,122,Q1
20174,245121,240015,6.0,2011,1,S,6.0,6.0,6.0,122,Q1
20175,245517,240015,6.0,2011,1,S,6.7,6.7,6.7,122,Q1
20176,245865,240013,6.0,2011,1,N,3.2,3.2,3.2,52,Q1
20177,248645,240013,6.0,2011,1,S,5.0,5.0,5.0,52,Q1
20178,243538,240013,6.0,2011,1,N,4.6,4.6,4.6,52,Q1
20179,244702,240013,6.0,2011,1,S,5.0,5.0,5.0,61,Q1
20180,227132,240024,4.5,2011,1,N,4.6,4.6,4.6,10,Q2
20181,229370,240024,4.5,2011,1,N,3.2,3.2,3.2,10,Q2
20182,245944,240013,6.0,2011,1,S,5.7,5.7,5.7,51,Q1
20183,250977,240013,6.0,2011,1,N,3.5,3.5,3.5,51,Q1
20184,244141,240013,6.0,2011,1,N,3.0,3.0,3.0,51,Q1
20185,244113,240013,6.0,2011,1,S,5.0,5.0,5.0,51,Q1
20186,250393,240013,6.0,2011,1,N,2.7,2.7,2.7,52,Q1
20187,245418,240013,6.0,2011,1,N,2.9,2.9,2.9,61,Q1
20188,245440,240013,6.0,2011,1,S,5.0,5.0,5.0,61,Q1
20189,227838,240013,6.0,2011,1,S,5.5,5.5,5.5,61,Q1
20190,245708,240014,6.0,2011,1,S,5.1,5.1,5.1,12,Q1
20191,245648,240014,6.0,2011,1,S,6.8,6.8,6.8,12,Q1
20192,232679,240024,4.5,2011,1,S,6.3,6.3,6.3,20,Q2
20193,228631,240024,4.5,2011,1,S,5.7,5.7,5.7,20,Q2
20194,243666,240014,6.0,2011,1,S,7.3,7.3,7.3,11,Q1
20195,244203,240014,6.0,2011,1,N,3.2,3.2,3.2,11,Q1
20196,245405,240014,6.0,2011,1,S,6.0,6.0,6.0,12,Q1
20197,245563,240015,6.0,2011,1,S,5.1,5.1,5.1,112,Q1
20198,245017,240015,6.0,2011,1,S,8.0,8.0,8.0,112,Q1
20199,245636,240015,6.0,2011,1,S,9.1,9.1,9.1,112,Q1
20200,245405,240015,6.0,2011,1,N,0.0,0.0,0.0,121,Q1
20201,246514,240015,6.0,2011,1,S,5.9,5.9,5.9,121,Q1
20202,232347,240015,6.0,2011,1,S,8.0,8.0,8.0,121,Q1
20203,246007,240015,6.0,2011,1,S,6.6,6.6,6.6,121,Q1
20204,244456,240014,6.0,2011,1,N,4.3,4.3,4.3,12,Q1
20205,244109,240015,6.0,2011,1,S,7.4,7.4,7.4,111,Q1
20206,245235,240015,6.0,2011,1,S,9.0,9.0,9.0,111,Q1
20207,245776,240015,6.0,2011,1,S,6.6,6.6,6.6,111,Q1
20208,247055,240015,6.0,2011,1,S,7.2,7.2,7.2,111,Q1
20209,245166,240015,6.0,2011,1,S,6.6,6.6,6.6,112,Q1
20210,245034,240014,6.0,2011,1,S,5.0,5.0,5.0,22,Q1
20211,232347,240024,4.5,2011,1,N,3.6,3.6,3.6,30,Q2
20212,228297,240024,4.5,2011,1,N,4.3,4.3,4.3,30,Q2
20213,229121,240024,4.5,2011,1,S,5.5,5.5,5.5,30,Q2
20214,227774,240024,4.5,2011,1,S,6.6,6.6,6.6,10,Q2
20215,226738,240024,4.5,2011,1,N,1.9,1.9,1.9,10,Q2
20216,228629,240024,4.5,2011,1,S,4.2,4.4,5.0,10,Q2
20217,229176,240024,4.5,2011,1,S,6.7,6.7,6.7,10,Q2
20218,228383,240024,4.5,2011,1,S,6.2,6.2,6.2,10,Q2
20219,245322,240012,6.0,2011,1,S,8.5,8.5,8.5,12,Q1
20220,245405,240012,6.0,2011,1,S,7.6,7.6,7.6,12,Q1
20221,232335,240012,6.0,2011,1,S,4.7,4.7,5.0,12,Q1
20222,245708,240012,6.0,2011,1,S,5.6,5.6,5.6,12,Q1
20223,244869,240012,6.0,2011,1,N,2.3,2.3,2.3,12,Q1
20224,245451,240012,6.0,2011,1,S,7.3,7.3,7.3,12,Q1
20225,245986,240012,6.0,2011,1,S,8.4,8.4,8.4,22,Q1
20226,254670,240012,6.0,2011,1,S,5.4,5.4,5.4,22,Q1
