CODEX,CODASS,CR,CURS,Q,APR,NP,NC,NF,GR,QUATRI
269763,240073,4.5,2015,2,S,6.0,6.0,6.0,43,Q7
281299,240073,4.5,2015,2,N,4.6,4.6,4.6,33,Q7
261781,240073,4.5,2015,2,S,5.4,5.4,5.4,34,Q7
262874,240073,4.5,2015,2,S,6.0,6.0,6.0,34,Q7
262016,240073,4.5,2015,2,S,5.5,5.5,5.5,32,Q7
243551,240073,4.5,2015,2,N,1.8,1.8,1.8,42,Q7
230459,240073,4.5,2015,2,S,5.3,5.3,5.3,43,Q7
327145,240061,6.0,2015,2,N,2.3,2.3,2.3,22,Q6
243748,240180,12.0,2015,2,N,0.0,0.0,0.0,10,Optativa
259477,240180,12.0,2015,2,S,7.5,7.5,7.5,10,Optativa
275945,240043,4.5,2015,2,N,4.4,4.4,4.4,43,Q4
276248,240043,4.5,2015,2,S,6.2,6.2,6.2,43,Q4
289240,240043,4.5,2015,2,S,6.0,6.0,6.0,43,Q4
304098,240043,4.5,2015,2,S,7.1,7.1,7.1,41,Q4
277051,240043,4.5,2015,2,S,5.3,5.3,5.3,42,Q4
289285,240043,4.5,2015,2,S,6.2,6.2,6.2,42,Q4
289233,240043,4.5,2015,2,S,6.1,6.1,6.1,33,Q4
276867,240043,4.5,2015,2,S,5.5,5.5,5.5,33,Q4
309713,240043,4.5,2015,2,S,5.8,5.8,5.8,33,Q4
277667,240043,4.5,2015,2,S,6.2,6.2,6.2,41,Q4
274611,240055,3.0,2015,2,S,8.0,8.0,8.0,12,Q5
276554,240055,3.0,2015,2,S,5.0,5.0,5.0,12,Q5
289147,240031,6.0,2015,2,S,7.6,7.6,7.6,21,Q3
289298,240031,6.0,2015,2,S,6.2,6.2,6.2,21,Q3
289309,240031,6.0,2015,2,N,1.4,1.4,1.4,21,Q3
289320,240031,6.0,2015,2,S,6.5,6.5,6.5,21,Q3
288970,240031,6.0,2015,2,N,1.8,1.8,1.8,12,Q3
289009,240031,6.0,2015,2,S,5.0,5.0,5.0,12,Q3
289417,240031,6.0,2015,2,S,5.9,5.9,5.9,12,Q3
289374,240031,6.0,2015,2,S,5.9,5.9,5.9,32,Q3
289192,240031,6.0,2015,2,N,1.3,1.3,1.3,42,Q3
289411,240506,3.0,2015,2,S,8.5,8.5,8.5,10,Optativa
292910,240506,3.0,2015,2,S,8.9,8.9,8.9,10,Optativa
292934,240506,3.0,2015,2,S,6.3,6.3,6.3,10,Optativa
289064,240031,6.0,2015,2,N,3.9,3.9,3.9,31,Q3
289094,240031,6.0,2015,2,N,1.0,1.0,1.0,41,Q3
289140,240031,6.0,2015,2,S,5.0,5.0,5.0,41,Q3
289411,240031,6.0,2015,2,S,6.1,6.1,6.1,41,Q3
289038,240506,3.0,2015,2,S,6.5,6.5,6.5,10,Optativa
289108,240506,3.0,2015,2,S,8.5,8.5,8.5,10,Optativa
289169,240506,3.0,2015,2,S,8.3,8.3,8.3,10,Optativa
289264,240031,6.0,2015,2,S,5.4,5.4,5.4,31,Q3
279047,240031,6.0,2015,2,N,2.0,2.0,2.0,32,Q3
294152,240031,6.0,2015,2,S,5.1,5.1,5.1,21,Q3
278169,240031,6.0,2015,2,N,3.2,3.2,3.2,22,Q3
289341,240031,6.0,2015,2,S,5.1,5.1,5.1,22,Q3
275391,240161,6.0,2015,2,S,6.1,6.1,6.1,11,Q6
274184,240161,6.0,2015,2,S,8.6,8.6,8.6,12,Q6
274260,240161,6.0,2015,2,S,7.0,7.0,7.0,12,Q6
276736,240161,6.0,2015,2,S,6.6,6.6,6.6,22,Q6
262744,240151,4.5,2015,2,S,5.2,5.2,5.2,31,Q5
260265,240151,4.5,2015,2,S,5.1,5.1,5.1,41,Q5
277741,240151,4.5,2015,2,S,6.4,6.4,6.4,41,Q5
276857,240151,4.5,2015,2,S,6.9,6.9,6.9,22,Q5
275372,240161,6.0,2015,2,S,8.9,8.9,8.9,13,Q6
260699,240161,6.0,2015,2,S,5.5,5.5,5.5,14,Q6
261627,240161,6.0,2015,2,S,5.5,5.5,5.5,14,Q6
275748,240161,6.0,2015,2,S,5.3,5.3,5.3,14,Q6
276205,240161,6.0,2015,2,S,7.3,7.3,7.3,24,Q6
276889,240161,6.0,2015,2,S,8.3,8.3,8.3,24,Q6
274594,240161,6.0,2015,2,S,6.9,6.9,6.9,31,Q6
276164,240151,4.5,2015,2,S,5.9,5.9,5.9,23,Q5
274414,240151,4.5,2015,2,S,7.0,7.0,7.0,32,Q5
275603,240151,4.5,2015,2,S,6.1,6.1,6.1,32,Q5
276290,240151,4.5,2015,2,S,5.8,5.8,5.8,32,Q5
276921,240151,4.5,2015,2,S,5.7,5.7,5.7,32,Q5
276821,240151,4.5,2015,2,S,5.7,5.7,5.7,33,Q5
274764,240151,4.5,2015,2,N,4.4,4.4,4.4,34,Q5
275616,240151,4.5,2015,2,S,5.6,5.6,5.6,34,Q5
260026,240161,6.0,2015,2,S,5.6,5.6,5.6,22,Q6
260384,240151,4.5,2015,2,S,6.6,6.6,6.6,24,Q5
276867,240151,4.5,2015,2,S,6.5,6.5,6.5,24,Q5
315752,240161,6.0,2015,2,S,5.0,5.0,5.0,43,Q6
261357,240161,6.0,2015,2,S,7.0,7.0,7.0,44,Q6
322074,240041,6.0,2015,2,N,0.0,0.0,0.0,40,Q4
288957,240131,6.0,2015,2,S,5.0,5.0,5.0,30,Q3
289030,240131,6.0,2015,2,S,6.1,6.1,6.1,30,Q3
289042,240131,6.0,2015,2,N,0.4,0.4,0.4,30,Q3
289119,240131,6.0,2015,2,S,6.3,6.3,6.3,30,Q3
243969,240053,6.0,2015,2,N,3.5,3.5,3.5,11,Q5
276164,240053,6.0,2015,2,S,5.1,5.1,5.1,21,Q5
278075,240053,6.0,2015,2,S,5.6,5.6,5.6,41,Q5
289309,240131,6.0,2015,2,N,4.0,4.0,4.0,20,Q3
289412,240131,6.0,2015,2,S,5.0,5.0,5.0,20,Q3
294157,240131,6.0,2015,2,S,6.7,6.7,6.7,20,Q3
289351,240131,6.0,2015,2,S,5.2,5.2,5.2,30,Q3
289382,240131,6.0,2015,2,S,6.5,6.5,6.5,30,Q3
276554,240053,6.0,2015,2,N,3.2,3.2,3.2,11,Q5
274985,240053,6.0,2015,2,S,5.2,5.2,5.2,14,Q5
273882,240053,6.0,2015,2,S,5.0,5.0,5.0,33,Q5
281289,240055,3.0,2015,2,S,6.0,6.0,6.0,12,Q5
274407,240055,3.0,2015,2,S,7.1,7.1,7.1,21,Q5
264669,240055,3.0,2015,2,S,6.0,6.0,6.0,22,Q5
273909,240055,3.0,2015,2,S,7.0,7.0,7.0,22,Q5
274810,240055,3.0,2015,2,S,6.3,6.3,6.3,22,Q5
278851,240053,6.0,2015,2,N,2.1,2.1,2.1,22,Q5
274611,240053,6.0,2015,2,S,5.0,5.0,5.0,24,Q5
258173,240055,3.0,2015,2,S,6.0,6.0,6.0,11,Q5
274368,240055,3.0,2015,2,S,6.0,6.0,6.0,11,Q5
275624,240055,3.0,2015,2,S,5.7,5.7,5.7,11,Q5
276673,240055,3.0,2015,2,S,6.0,6.0,6.0,11,Q5
276991,240055,3.0,2015,2,S,7.1,7.1,7.1,11,Q5
277311,240055,3.0,2015,2,S,5.3,5.3,5.3,11,Q5
274602,240055,3.0,2015,2,S,6.5,6.5,6.5,21,Q5
276304,240055,3.0,2015,2,S,7.0,7.0,7.0,21,Q5
276713,240055,3.0,2015,2,S,6.0,6.0,6.0,21,Q5
277091,240055,3.0,2015,2,S,7.6,7.6,7.6,21,Q5
278148,240055,3.0,2015,2,S,7.4,7.4,7.4,21,Q5
264712,240072,7.5,2015,2,S,5.5,5.5,5.5,24,Q7
275509,240072,7.5,2015,2,S,6.5,6.5,6.5,24,Q7
245410,240072,7.5,2015,2,S,5.0,5.0,5.0,31,Q7
246312,240180,12.0,2015,2,S,9.0,9.0,9.0,10,Optativa
260383,240072,7.5,2015,2,S,8.2,8.2,8.2,21,Q7
273959,240072,7.5,2015,2,S,4.9,4.9,5.0,21,Q7
259044,240072,7.5,2015,2,S,5.6,5.6,5.6,24,Q7
258501,240072,7.5,2015,2,S,5.0,5.0,5.0,43,Q7
227829,240072,7.5,2015,2,N,4.1,4.1,4.1,44,Q7
227838,240072,7.5,2015,2,S,6.0,6.0,6.0,44,Q7
250115,240072,7.5,2015,2,S,5.7,5.7,5.7,44,Q7
262794,240071,6.0,2015,2,S,6.1,6.1,6.1,42,Q7
261841,240072,7.5,2015,2,S,5.5,5.5,5.5,41,Q7
262662,240072,7.5,2015,2,N,0.0,0.0,0.0,44,Q7
261106,240071,6.0,2015,2,S,6.0,6.0,6.0,41,Q7
261734,240071,6.0,2015,2,S,8.0,8.0,8.0,41,Q7
261974,240071,6.0,2015,2,S,6.0,6.0,6.0,41,Q7
275627,240071,6.0,2015,2,S,6.0,6.0,6.0,41,Q7
245731,240072,7.5,2015,2,N,3.9,3.9,3.9,33,Q7
261577,240072,7.5,2015,2,S,8.0,8.0,8.0,33,Q7
278003,240072,7.5,2015,2,S,6.0,6.0,6.0,33,Q7
227091,240072,7.5,2015,2,S,5.5,5.5,5.5,43,Q7
259933,240071,6.0,2015,2,S,6.0,6.0,6.0,42,Q7
245865,240072,7.5,2015,2,S,5.0,5.0,5.0,41,Q7
277768,240055,3.0,2015,2,S,5.6,5.6,5.6,32,Q5
277700,240055,3.0,2015,2,S,6.4,6.4,6.4,31,Q5
276738,240052,6.0,2015,2,S,6.8,6.8,6.8,12,Q5
277315,240055,3.0,2015,2,S,5.8,5.8,5.8,22,Q5
278275,240055,3.0,2015,2,S,6.2,6.2,6.2,22,Q5
278974,240055,3.0,2015,2,S,5.7,5.7,5.7,22,Q5
274252,240162,4.5,2015,2,S,7.4,7.4,7.4,10,Q6
274698,240162,4.5,2015,2,S,7.2,7.2,7.2,10,Q6
275412,240162,4.5,2015,2,S,8.3,8.3,8.3,10,Q6
276930,240162,4.5,2015,2,S,5.9,5.9,5.9,10,Q6
276991,240162,4.5,2015,2,S,6.9,6.9,6.9,10,Q6
278148,240162,4.5,2015,2,S,5.8,5.8,5.8,10,Q6
278050,240162,4.5,2015,2,S,6.4,6.4,6.4,10,Q6
258916,240162,4.5,2015,2,S,6.2,6.2,6.2,20,Q6
259189,240162,4.5,2015,2,S,5.7,5.7,5.7,20,Q6
259702,240162,4.5,2015,2,S,5.8,5.8,5.8,20,Q6
278080,240161,6.0,2015,2,S,5.7,5.7,5.7,12,Q6
261895,240054,4.5,2015,2,N,3.4,3.4,3.4,11,Optativa
277334,240162,4.5,2015,2,S,9.3,9.3,9.3,20,Q6
244141,240162,4.5,2015,2,N,4.7,4.7,4.7,30,Q6
258667,240162,4.5,2015,2,S,8.0,8.0,8.0,30,Q6
273998,240162,4.5,2015,2,S,6.7,6.7,6.7,30,Q6
276039,240162,4.5,2015,2,S,5.5,5.5,5.5,30,Q6
276613,240162,4.5,2015,2,S,7.0,7.0,7.0,30,Q6
273905,240162,4.5,2015,2,S,7.9,7.9,7.9,20,Q6
275208,240162,4.5,2015,2,S,5.9,5.9,5.9,20,Q6
276317,240162,4.5,2015,2,S,8.8,8.8,8.8,20,Q6
275509,240162,4.5,2015,2,S,7.4,7.4,7.4,30,Q6
276317,240161,6.0,2015,2,S,10.0,10.0,10.0,31,Q6
258117,240161,6.0,2015,2,S,5.0,5.0,5.0,41,Q6
274258,240161,6.0,2015,2,S,7.1,7.1,7.1,41,Q6
259851,240180,12.0,2015,2,S,9.0,9.0,9.0,10,Optativa
261734,240180,12.0,2015,2,S,8.5,8.5,8.5,10,Optativa
227828,240180,12.0,2015,2,S,10.0,10.0,10.0,10,Optativa
261206,240162,4.5,2015,2,S,5.4,5.4,5.4,20,Q6
245620,240161,6.0,2015,2,S,6.5,6.5,6.5,33,Q6
244888,240161,6.0,2015,2,N,3.6,3.6,3.6,34,Q6
260549,240072,7.5,2015,2,S,5.7,5.7,5.7,11,Q7
258627,240072,7.5,2015,2,S,5.0,5.0,5.0,12,Q7
261112,240072,7.5,2015,2,S,6.1,6.1,6.1,12,Q7
261735,240072,7.5,2015,2,S,7.0,7.0,7.0,13,Q7
261726,240151,4.5,2015,2,S,6.1,6.1,6.1,43,Q5
243768,240180,12.0,2015,2,S,10.0,10.0,10.0,10,Optativa
277097,240071,6.0,2015,2,S,6.5,6.5,6.5,31,Q7
244746,240071,6.0,2015,2,S,6.5,6.5,6.5,32,Q7
259187,240071,6.0,2015,2,S,6.0,6.0,6.0,32,Q7
245633,240071,6.0,2015,2,S,6.3,6.3,6.3,41,Q7
259430,240071,6.0,2015,2,S,6.5,6.5,6.5,41,Q7
260455,240071,6.0,2015,2,S,7.0,7.0,7.0,41,Q7
269770,240162,4.5,2015,2,N,2.2,2.2,2.2,40,Q6
315752,240162,4.5,2015,2,N,0.0,0.0,0.0,40,Q6
259652,240054,4.5,2015,2,N,0.0,0.0,0.0,42,Optativa
250393,240054,4.5,2015,2,N,0.0,0.0,0.0,43,Optativa
277111,240054,4.5,2015,2,S,5.6,5.6,5.6,43,Optativa
277551,240162,4.5,2015,2,S,6.0,6.0,6.0,30,Q6
289006,240032,4.5,2015,2,S,6.0,6.0,6.0,31,Q3
289030,240032,4.5,2015,2,S,7.6,7.6,7.6,31,Q3
289047,240032,4.5,2015,2,S,6.9,6.9,6.9,31,Q3
289061,240032,4.5,2015,2,S,6.0,6.0,6.0,31,Q3
273882,240054,4.5,2015,2,S,6.9,6.9,6.9,32,Optativa
259826,240054,4.5,2015,2,N,3.0,3.0,3.0,41,Optativa
264800,240054,4.5,2015,2,N,3.4,3.4,3.4,41,Optativa
276304,240054,4.5,2015,2,S,6.5,6.5,6.5,41,Optativa
228563,240180,12.0,2015,2,S,9.5,9.5,9.5,10,Optativa
277741,240051,6.0,2015,2,S,6.9,6.9,6.9,10,Q5
277758,240051,6.0,2015,2,S,5.2,5.2,5.2,10,Q5
274159,240054,4.5,2015,2,S,5.4,5.4,5.4,32,Optativa
276710,240054,4.5,2015,2,S,6.6,6.6,6.6,32,Optativa
276760,240054,4.5,2015,2,S,5.1,5.1,5.1,32,Optativa
259700,240171,6.0,2015,2,S,6.5,6.5,6.5,23,Q7
274976,240051,6.0,2015,2,S,5.6,5.6,5.6,10,Q5
275270,240051,6.0,2015,2,S,6.2,6.2,6.2,10,Q5
275304,240051,6.0,2015,2,S,5.8,5.8,5.8,10,Q5
275604,240051,6.0,2015,2,S,5.3,5.3,5.3,10,Q5
276198,240051,6.0,2015,2,S,5.7,5.7,5.7,10,Q5
276814,240051,6.0,2015,2,S,5.0,5.0,5.0,10,Q5
246113,240171,6.0,2015,2,S,8.3,8.3,8.3,13,Q7
260363,240171,6.0,2015,2,S,6.0,6.0,6.0,13,Q7
261795,240171,6.0,2015,2,S,6.7,6.7,6.7,13,Q7
226684,240171,6.0,2015,2,S,5.1,5.1,5.1,14,Q7
261591,240171,6.0,2015,2,N,3.5,3.5,3.5,23,Q7
258214,240171,6.0,2015,2,S,6.0,6.0,6.0,23,Q7
260095,240171,6.0,2015,2,N,1.3,1.3,1.3,21,Q7
260256,240171,6.0,2015,2,S,5.1,5.1,5.1,21,Q7
261045,240171,6.0,2015,2,N,0.9,0.9,0.9,22,Q7
259441,240171,6.0,2015,2,S,7.9,7.9,7.9,32,Q7
261422,240141,6.0,2015,2,N,2.0,2.0,2.0,11,Q4
288987,240141,6.0,2015,2,S,6.7,6.7,6.7,11,Q4
289169,240141,6.0,2015,2,S,5.6,5.6,5.6,11,Q4
289324,240141,6.0,2015,2,S,5.0,5.0,5.0,11,Q4
289330,240141,6.0,2015,2,S,7.7,7.7,7.7,11,Q4
261112,240071,6.0,2015,2,S,6.2,6.2,6.2,11,Q7
289336,240141,6.0,2015,2,S,8.3,8.3,8.3,11,Q4
289343,240141,6.0,2015,2,S,5.0,5.0,5.0,11,Q4
276642,240141,6.0,2015,2,S,6.5,6.5,6.5,12,Q4
279025,240141,6.0,2015,2,S,6.8,6.8,6.8,12,Q4
289089,240141,6.0,2015,2,S,7.6,7.6,7.6,12,Q4
289194,240141,6.0,2015,2,N,4.4,4.4,4.4,12,Q4
232248,240071,6.0,2015,2,S,7.0,7.0,7.0,11,Q7
258750,240071,6.0,2015,2,S,5.6,5.6,5.6,11,Q7
259196,240071,6.0,2015,2,S,6.7,6.7,6.7,11,Q7
259698,240071,6.0,2015,2,S,7.0,7.0,7.0,11,Q7
259951,240071,6.0,2015,2,S,7.2,7.2,7.2,11,Q7
258937,240071,6.0,2015,2,S,5.0,5.0,5.0,21,Q7
276472,240062,4.5,2015,2,S,8.8,8.8,8.8,31,Q6
248547,240062,4.5,2015,2,S,7.2,7.2,7.2,32,Q6
275466,240062,4.5,2015,2,S,9.3,9.3,9.3,32,Q6
276613,240062,4.5,2015,2,S,7.8,7.8,7.8,32,Q6
276359,240062,4.5,2015,2,S,5.2,5.2,5.2,22,Q6
276774,240062,4.5,2015,2,S,7.5,7.5,7.5,22,Q6
277097,240062,4.5,2015,2,S,6.6,6.6,6.6,32,Q6
260770,240061,6.0,2015,2,S,5.0,5.0,5.0,44,Q6
277091,240061,6.0,2015,2,S,7.3,7.3,7.3,44,Q6
261467,240062,4.5,2015,2,S,6.6,6.6,6.6,22,Q6
261696,240062,4.5,2015,2,S,5.2,5.2,5.2,22,Q6
260541,240180,12.0,2015,2,S,9.0,9.0,9.0,10,Optativa
265060,240062,4.5,2015,2,S,5.3,5.3,5.3,42,Q6
316035,240062,4.5,2015,2,N,0.0,0.0,0.0,42,Q6
273909,240052,6.0,2015,2,S,5.9,5.9,5.9,22,Q5
274626,240052,6.0,2015,2,S,6.6,6.6,6.6,22,Q5
276273,240062,4.5,2015,2,S,6.3,6.3,6.3,41,Q6
259487,240062,4.5,2015,2,S,5.7,5.7,5.7,42,Q6
243538,240063,6.0,2015,2,S,6.7,6.7,6.7,22,Q6
280216,240052,6.0,2015,2,S,5.9,5.9,5.9,14,Q5
309709,240052,6.0,2015,2,S,7.4,7.4,7.4,22,Q5
275904,240052,6.0,2015,2,S,6.0,6.0,6.0,24,Q5
280213,240063,6.0,2015,2,S,7.3,7.3,7.3,21,Q6
273905,240063,6.0,2015,2,S,7.5,7.5,7.5,22,Q6
275206,240063,6.0,2015,2,S,7.4,7.4,7.4,22,Q6
276414,240063,6.0,2015,2,S,9.2,9.2,9.2,33,Q6
274764,240052,6.0,2015,2,S,6.2,6.2,6.2,14,Q5
274513,240052,6.0,2015,2,S,5.1,5.1,5.1,21,Q5
274358,240063,6.0,2015,2,S,7.2,7.2,7.2,23,Q6
276392,240063,6.0,2015,2,S,7.2,7.2,7.2,23,Q6
276949,240063,6.0,2015,2,S,8.7,8.7,8.7,23,Q6
260196,240052,6.0,2015,2,S,5.0,5.0,5.0,43,Q5
269770,240052,6.0,2015,2,S,6.7,6.7,6.7,43,Q5
303971,240052,6.0,2015,2,S,6.8,6.8,6.8,44,Q5
261726,240052,6.0,2015,2,S,5.3,5.3,5.3,41,Q5
277075,240052,6.0,2015,2,S,6.2,6.2,6.2,14,Q5
289223,240052,6.0,2015,2,S,5.1,5.1,5.1,33,Q5
276356,240052,6.0,2015,2,S,7.6,7.6,7.6,34,Q5
276856,240052,6.0,2015,2,S,8.5,8.5,8.5,34,Q5
278468,240052,6.0,2015,2,S,9.0,9.0,9.0,34,Q5
289362,240052,6.0,2015,2,S,7.3,7.3,7.3,34,Q5
246156,240052,6.0,2015,2,S,5.9,5.9,5.9,42,Q5
275258,240061,6.0,2015,2,S,7.1,7.1,7.1,21,Q6
277518,240061,6.0,2015,2,S,6.0,6.0,6.0,21,Q6
259211,240061,6.0,2015,2,S,6.3,6.3,6.3,22,Q6
278214,240061,6.0,2015,2,S,5.4,5.4,5.4,22,Q6
280213,240061,6.0,2015,2,S,5.9,5.9,5.9,22,Q6
275519,240061,6.0,2015,2,S,7.5,7.5,7.5,33,Q6
278190,240061,6.0,2015,2,S,6.5,6.5,6.5,33,Q6
260548,240063,6.0,2015,2,S,6.5,6.5,6.5,14,Q6
274614,240063,6.0,2015,2,S,5.1,5.1,5.1,14,Q6
258667,240061,6.0,2015,2,S,7.2,7.2,7.2,13,Q6
275117,240061,6.0,2015,2,S,5.3,5.3,5.3,13,Q6
289379,240032,4.5,2015,2,S,5.0,5.0,5.0,11,Q3
292923,240032,4.5,2015,2,S,5.5,5.5,5.5,11,Q3
289297,240032,4.5,2015,2,S,6.5,6.5,6.5,21,Q3
289397,240032,4.5,2015,2,S,5.5,5.5,5.5,21,Q3
244725,240071,6.0,2015,2,S,6.7,6.7,6.7,31,Q7
258855,240071,6.0,2015,2,S,5.9,5.9,5.9,31,Q7
259487,240071,6.0,2015,2,S,5.9,5.9,5.9,31,Q7
259595,240071,6.0,2015,2,S,5.8,5.8,5.8,31,Q7
260038,240071,6.0,2015,2,S,6.1,6.1,6.1,31,Q7
264976,240071,6.0,2015,2,S,6.5,6.5,6.5,31,Q7
304131,240032,4.5,2015,2,S,7.4,7.4,7.4,11,Q3
289009,240032,4.5,2015,2,S,7.0,7.0,7.0,12,Q3
289256,240032,4.5,2015,2,S,5.1,5.1,5.1,12,Q3
261401,240071,6.0,2015,2,S,6.8,6.8,6.8,21,Q7
261523,240071,6.0,2015,2,S,6.8,6.8,6.8,21,Q7
261903,240071,6.0,2015,2,S,5.0,5.0,5.0,21,Q7
264997,240071,6.0,2015,2,S,7.0,7.0,7.0,21,Q7
258916,240071,6.0,2015,2,S,6.2,6.2,6.2,22,Q7
259789,240071,6.0,2015,2,S,6.1,6.1,6.1,22,Q7
259794,240071,6.0,2015,2,S,5.3,5.3,5.3,22,Q7
260382,240071,6.0,2015,2,S,6.2,6.2,6.2,22,Q7
260253,240061,6.0,2015,2,S,6.2,6.2,6.2,31,Q6
277507,240061,6.0,2015,2,S,7.6,7.6,7.6,23,Q6
278287,240061,6.0,2015,2,S,5.6,5.6,5.6,23,Q6
276205,240061,6.0,2015,2,S,6.6,6.6,6.6,24,Q6
276511,240061,6.0,2015,2,S,6.9,6.9,6.9,24,Q6
275430,240061,6.0,2015,2,S,6.1,6.1,6.1,32,Q6
244141,240061,6.0,2015,2,S,5.4,5.4,5.4,33,Q6
274148,240061,6.0,2015,2,S,6.0,6.0,6.0,33,Q6
274407,240061,6.0,2015,2,S,5.7,5.7,5.7,33,Q6
277373,240061,6.0,2015,2,S,7.1,7.1,7.1,24,Q6
277597,240061,6.0,2015,2,S,7.6,7.6,7.6,24,Q6
259189,240062,4.5,2015,2,S,9.1,9.1,9.1,21,Q6
275156,240062,4.5,2015,2,S,8.0,8.0,8.0,21,Q6
261154,240061,6.0,2015,2,S,5.0,5.0,5.0,42,Q6
261841,240061,6.0,2015,2,S,5.6,5.6,5.6,42,Q6
263340,240061,6.0,2015,2,N,2.0,2.0,2.0,42,Q6
254783,240061,6.0,2015,2,S,6.0,6.0,6.0,43,Q6
277630,240054,4.5,2015,2,S,5.3,5.3,5.3,31,Optativa
245643,240062,4.5,2015,2,S,6.4,6.4,6.4,12,Q6
259108,240062,4.5,2015,2,S,5.7,5.7,5.7,12,Q6
274252,240062,4.5,2015,2,S,7.9,7.9,7.9,12,Q6
258846,240061,6.0,2015,2,S,6.3,6.3,6.3,43,Q6
289073,240061,6.0,2015,2,S,6.7,6.7,6.7,43,Q6
279236,240054,4.5,2015,2,N,3.5,3.5,3.5,14,Optativa
274124,240054,4.5,2015,2,S,6.4,6.4,6.4,21,Optativa
274611,240054,4.5,2015,2,S,5.0,5.0,5.0,21,Optativa
274368,240062,4.5,2015,2,S,6.7,6.7,6.7,12,Q6
274643,240061,6.0,2015,2,S,5.0,5.0,5.0,41,Q6
251070,240061,6.0,2015,2,N,4.2,4.2,4.2,42,Q6
276738,240054,4.5,2015,2,S,8.0,8.0,8.0,12,Optativa
258997,240171,6.0,2015,2,S,6.2,6.2,6.2,11,Q7
260861,240171,6.0,2015,2,N,3.6,3.6,3.6,11,Q7
274402,240171,6.0,2015,2,S,7.0,7.0,7.0,11,Q7
245410,240171,6.0,2015,2,S,7.4,7.4,7.4,12,Q7
258301,240171,6.0,2015,2,S,7.3,7.3,7.3,12,Q7
292934,240032,4.5,2015,2,S,7.1,7.1,7.1,31,Q3
289057,240032,4.5,2015,2,S,7.8,7.8,7.8,32,Q3
289070,240032,4.5,2015,2,S,7.0,7.0,7.0,32,Q3
289164,240032,4.5,2015,2,S,5.9,5.9,5.9,32,Q3
289281,240032,4.5,2015,2,S,7.8,7.8,7.8,32,Q3
289338,240032,4.5,2015,2,S,6.7,6.7,6.7,32,Q3
288981,240032,4.5,2015,2,S,6.9,6.9,6.9,41,Q3
277872,240051,6.0,2015,2,S,7.8,7.8,7.8,21,Q5
273882,240051,6.0,2015,2,S,7.0,7.0,7.0,30,Q5
275206,240051,6.0,2015,2,S,6.3,6.3,6.3,40,Q5
281364,240051,6.0,2015,2,S,5.0,5.0,5.0,40,Q5
274698,240063,6.0,2015,2,S,7.5,7.5,7.5,11,Q6
260196,240051,6.0,2015,2,S,6.0,6.0,6.0,22,Q5
261443,240051,6.0,2015,2,S,6.3,6.3,6.3,22,Q5
278094,240051,6.0,2015,2,S,6.4,6.4,6.4,22,Q5
260006,240051,6.0,2015,2,S,6.9,6.9,6.9,30,Q5
264796,240051,6.0,2015,2,S,5.6,5.6,5.6,40,Q5
277628,240063,6.0,2015,2,S,6.4,6.4,6.4,12,Q6
261394,240171,6.0,2015,2,N,4.0,4.0,4.0,41,Q7
244262,240171,6.0,2015,2,N,2.9,2.9,2.9,42,Q7
245865,240171,6.0,2015,2,N,0.0,0.0,0.0,42,Q7
250977,240171,6.0,2015,2,N,3.3,3.3,3.3,42,Q7
259405,240171,6.0,2015,2,S,5.0,5.0,5.0,43,Q7
261734,240171,6.0,2015,2,S,6.6,6.6,6.6,43,Q7
259211,240063,6.0,2015,2,S,7.4,7.4,7.4,41,Q6
261394,240063,6.0,2015,2,S,5.0,5.0,5.0,41,Q6
261627,240063,6.0,2015,2,S,6.4,6.4,6.4,43,Q6
276429,240063,6.0,2015,2,S,7.1,7.1,7.1,21,Q6
260496,240635,4.5,2015,2,S,5.4,5.4,5.4,10,Optativa
262080,240635,4.5,2015,2,S,9.7,9.7,9.7,10,Optativa
274159,240062,4.5,2015,2,S,8.0,8.0,8.0,11,Q6
274355,240062,4.5,2015,2,S,7.9,7.9,7.9,11,Q6
275082,240062,4.5,2015,2,S,7.3,7.3,7.3,11,Q6
262114,240063,6.0,2015,2,S,6.1,6.1,6.1,11,Q6
314995,240062,4.5,2015,2,S,6.4,6.4,6.4,21,Q6
260178,240062,4.5,2015,2,S,5.2,5.2,5.2,22,Q6
259986,240613,3.0,2015,2,S,7.0,7.0,7.0,10,Optativa
261509,240172,6.0,2015,2,S,7.3,7.3,7.3,24,Q7
261523,240172,6.0,2015,2,S,6.2,6.2,6.2,24,Q7
261872,240172,6.0,2015,2,S,6.6,6.6,6.6,24,Q7
258902,240172,6.0,2015,2,S,6.9,6.9,6.9,33,Q7
258888,240172,6.0,2015,2,S,6.5,6.5,6.5,34,Q7
261345,240172,6.0,2015,2,S,5.1,5.1,5.1,31,Q7
230520,240172,6.0,2015,2,S,5.1,5.1,5.1,32,Q7
258214,240172,6.0,2015,2,S,7.7,7.7,7.7,24,Q7
260864,240172,6.0,2015,2,S,5.5,5.5,5.5,20,Q7
261768,240172,6.0,2015,2,S,6.8,6.8,6.8,21,Q7
261841,240172,6.0,2015,2,S,6.7,6.7,6.7,22,Q7
269763,240628,3.0,2015,2,S,5.4,5.4,5.4,10,Optativa
288961,240141,6.0,2015,2,S,7.0,7.0,7.0,21,Q4
289239,240141,6.0,2015,2,S,6.9,6.9,6.9,21,Q4
260710,240180,12.0,2015,2,N,0.0,0.0,0.0,10,Optativa
